date,CN_search,AF_search,AL_search,DZ_search,AD_search,AO_search,AG_search,AR_search,AM_search,AU_search,AT_search,AZ_search,BS_search,BH_search,BD_search,BB_search,BY_search,BE_search,BZ_search,BJ_search,BT_search,BO_search,BA_search,BW_search,BR_search,BN_search,BG_search,BF_search,MM_search,BI_search,CV_search,KH_search,CM_search,CA_search,CF_search,TD_search,CL_search,CO_search,CG_search,CD_search,CR_search,CI_search,HR_search,CU_search,CY_search,CZ_search,DK_search,DJ_search,DM_search,DO_search,EC_search,EG_search,SV_search,GQ_search,ER_search,EE_search,SZ_search,ET_search,FJ_search,FI_search,FR_search,GA_search,GM_search,GE_search,DE_search,GH_search,GR_search,GD_search,GT_search,GN_search,GW_search,GY_search,HT_search,VA_search,HN_search,HU_search,IS_search,IN_search,ID_search,IR_search,IQ_search,IE_search,IL_search,IT_search,JM_search,JP_search,JO_search,KZ_search,KE_search,KR_search,XK_search,KW_search,KG_search,LA_search,LV_search,LB_search,LR_search,LY_search,LI_search,LT_search,LU_search,MG_search,MW_search,MY_search,MV_search,ML_search,MT_search,MR_search,MU_search,MX_search,MD_search,MC_search,MN_search,ME_search,MA_search,MZ_search,NA_search,NP_search,NL_search,NZ_search,NI_search,NE_search,NG_search,MK_search,NO_search,OM_search,PK_search,PA_search,PG_search,PY_search,PE_search,PH_search,PL_search,PT_search,QA_search,RO_search,RU_search,RW_search,KN_search,LC_search,VC_search,SM_search,ST_search,SA_search,SN_search,RS_search,SC_search,SL_search,SG_search,SK_search,SI_search,SO_search,ZA_search,SS_search,ES_search,LK_search,SD_search,SR_search,SE_search,CH_search,SY_search,TW_search,TZ_search,TH_search,TL_search,TG_search,TT_search,TN_search,TR_search,US_search,UG_search,UA_search,AE_search,GB_search,UY_search,UZ_search,VE_search,VN_search,PS_search,EH_search,YE_search,ZM_search,ZW_search,KM_search,TJ_search,LS_search
2020-02-17,20.0,3.0,2.0,1.0,0.0,7.0,,2,,6,3,3.0,4.0,3.0,3.0,14.0,0.0,3,6.0,3,,4,7.0,6.0,2,42.0,7.0,1,10.0,,13.0,12.0,3,5,,,4,4.0,,4.0,4,,6.0,3,3.0,5.0,5,7.0,,2,3,4.0,3,12.0,,4.0,20.0,,5,6,3,5.0,,2.0,4,2.0,6.0,20,4,7.0,,0,2,,3,5.0,5.0,3.0,3,3.0,5.0,3.0,11,3.0,4.0,19.0,3,1,3,14.0,2.0,2,4.0,,4.0,3,6.0,5.0,0.0,5.0,,6,,17.0,5.0,6.0,3.0,,10,3,6,,15.0,7.0,3.0,9.0,5.0,2,4.0,9,3.0,9.0,3.0,8,8,3,,4.0,,2,2,6,5,4.0,3.0,3,4.0,7.0,,6.0,26.0,,,1,3,,6.0,,44.0,2.0,5.0,1.0,4,0.0,2.0,3.0,0.0,6.0,7,3.0,,12.0,4.0,5,,2.0,3.0,1,3,4,2,2.0,4,4,2.0,3.0,3,3,9.0,0,0.0,2.0,4.0,,,
2020-02-18,18.0,7.0,4.0,1.0,9.0,7.0,,2,,6,3,3.0,5.0,3.0,2.0,3.0,2.0,2,11.0,4,,5,3.0,5.0,2,23.0,4.0,3,4.0,,9.0,14.0,4,5,,,4,5.0,,4.0,3,,3.0,2,3.0,4.0,3,0.0,,2,3,4.0,1,0.0,,4.0,5.0,,2,7,3,3.0,,5.0,4,3.0,4.0,0,2,7.0,,4,3,,10,5.0,5.0,3.0,3,3.0,1.0,4.0,10,3.0,4.0,15.0,3,1,6,14.0,0.0,2,3.0,,5.0,2,4.0,0.0,11.0,2.0,,5,,15.0,9.0,1.0,1.0,,5,2,5,,14.0,7.0,1.0,8.0,3.0,2,4.0,7,4.0,5.0,2.0,3,5,2,,4.0,,1,2,5,6,3.0,3.0,3,3.0,1.0,,0.0,7.0,,,1,1,,6.0,,35.0,2.0,3.0,0.0,4,0.0,2.0,5.0,7.0,4.0,7,3.0,,11.0,3.0,5,,2.0,6.0,0,3,4,2,4.0,4,3,2.0,3.0,3,3,2.0,0,0.0,3.0,9.0,,,
2020-02-19,17.0,3.0,2.0,1.0,2.0,4.0,,2,,5,2,3.0,0.0,2.0,2.0,5.0,2.0,2,6.0,2,,3,0.0,5.0,1,30.0,6.0,4,7.0,,4.0,14.0,3,5,,,4,4.0,,4.0,4,,5.0,3,3.0,4.0,4,0.0,,2,2,4.0,4,12.0,,1.0,5.0,,4,6,2,4.0,,2.0,3,3.0,2.0,17,4,0.0,,3,2,,10,2.0,6.0,2.0,3,9.0,3.0,3.0,10,3.0,2.0,15.0,2,1,6,28.0,2.0,2,0.0,,4.0,3,0.0,0.0,21.0,3.0,,7,,13.0,9.0,2.0,2.0,,3,2,3,,14.0,3.0,2.0,7.0,5.0,4,4.0,6,7.0,5.0,3.0,4,3,2,,3.0,,1,2,5,5,2.0,4.0,2,4.0,3.0,,6.0,7.0,,,1,3,,0.0,,31.0,3.0,4.0,1.0,4,0.0,2.0,3.0,0.0,4.0,5,2.0,,12.0,2.0,4,,2.0,4.0,1,6,3,3,2.0,3,3,2.0,1.0,3,2,9.0,0,0.0,6.0,9.0,,,
2020-02-20,17.0,3.0,2.0,1.0,2.0,3.0,,2,,5,2,4.0,4.0,3.0,2.0,8.0,2.0,2,3.0,8,,2,3.0,6.0,1,22.0,1.0,3,10.0,,9.0,11.0,3,5,,,7,3.0,,4.0,3,,4.0,3,3.0,4.0,4,0.0,,1,2,3.0,3,0.0,,6.0,0.0,,9,5,2,0.0,,3.0,3,2.0,5.0,0,4,3.0,,5,1,,4,2.0,2.0,2.0,3,28.0,10.0,3.0,6,2.0,2.0,15.0,2,1,4,47.0,2.0,1,0.0,,1.0,4,7.0,5.0,0.0,7.0,,5,,12.0,6.0,4.0,6.0,,6,2,2,,12.0,3.0,2.0,2.0,5.0,2,3.0,6,5.0,7.0,5.0,3,4,2,,2.0,,1,2,4,5,2.0,2.0,2,4.0,8.0,,0.0,0.0,,,1,5,,0.0,,30.0,3.0,6.0,0.0,4,0.0,2.0,4.0,4.0,0.0,5,2.0,,11.0,2.0,5,,2.0,3.0,0,7,3,2,5.0,4,3,2.0,2.0,2,2,6.0,0,0.0,4.0,11.0,,,
2020-02-21,17.0,7.0,11.0,1.0,5.0,4.0,,2,,6,3,10.0,9.0,3.0,2.0,3.0,4.0,3,5.0,3,,3,3.0,3.0,1,22.0,5.0,1,13.0,,9.0,14.0,4,5,,,4,3.0,,3.0,3,,9.0,2,5.0,5.0,4,7.0,,1,2,3.0,1,0.0,,6.0,5.0,,2,7,3,4.0,,5.0,4,3.0,3.0,9,3,3.0,,0,0,,3,6.0,5.0,2.0,3,35.0,16.0,3.0,12,35.0,2.0,17.0,2,1,2,63.0,2.0,4,0.0,,9.0,29,2.0,5.0,0.0,4.0,,1,,13.0,6.0,2.0,2.0,,2,2,3,,22.0,0.0,1.0,6.0,3.0,2,4.0,6,4.0,0.0,3.0,5,5,2,,2.0,,2,2,4,4,3.0,3.0,2,3.0,8.0,,0.0,12.0,,,1,1,,0.0,,32.0,4.0,7.0,0.0,3,0.0,3.0,5.0,4.0,0.0,7,5.0,,8.0,2.0,5,,2.0,3.0,1,9,3,2,5.0,5,3,2.0,4.0,4,3,2.0,0,0.0,5.0,7.0,,,
2020-02-22,15.0,12.0,27.0,1.0,5.0,5.0,,3,,6,8,10.0,5.0,4.0,2.0,6.0,0.0,6,0.0,3,,3,9.0,6.0,2,20.0,12.0,2,3.0,,0.0,10.0,1,6,,,4,4.0,,4.0,5,,15.0,0,8.0,9.0,7,7.0,,2,3,4.0,2,0.0,,6.0,0.0,,10,11,5,12.0,,10.0,6,3.0,10.0,0,4,3.0,,3,3,,1,11.0,11.0,2.0,4,41.0,26.0,4.0,21,73.0,4.0,15.0,5,1,3,64.0,5.0,6,4.0,,9.0,19,2.0,10.0,0.0,10.0,,4,,14.0,8.0,3.0,6.0,,6,2,12,,35.0,4.0,4.0,2.0,5.0,2,7.0,8,3.0,4.0,3.0,9,6,3,,3.0,,2,2,5,10,6.0,4.0,10,5.0,3.0,,0.0,7.0,,,1,4,,0.0,,32.0,6.0,15.0,0.0,3,0.0,5.0,4.0,0.0,4.0,10,9.0,,7.0,3.0,7,,2.0,6.0,1,15,4,2,6.0,6,3,2.0,3.0,3,2,9.0,0,0.0,3.0,11.0,,,
2020-02-23,14.0,18.0,74.0,2.0,5.0,5.0,,4,,8,23,19.0,7.0,7.0,3.0,10.0,11.0,11,0.0,3,,5,26.0,5.0,2,7.0,20.0,2,2.0,,17.0,20.0,8,8,,,5,5.0,,4.0,6,,42.0,5,10.0,18.0,12,7.0,,3,5,8.0,5,12.0,,13.0,5.0,,6,19,10,12.0,,17.0,14,3.0,21.0,8,3,7.0,,3,4,,4,27.0,11.0,2.0,5,47.0,23.0,9.0,27,100.0,4.0,20.0,14,1,5,82.0,21.0,6,4.0,,13.0,13,7.0,0.0,12.0,16.0,,5,,13.0,17.0,3.0,26.0,,4,2,15,,41.0,11.0,5.0,6.0,6.0,3,13.0,9,4.0,4.0,3.0,22,12,4,,5.0,,3,4,5,17,10.0,4.0,25,8.0,3.0,,0.0,13.0,,,2,10,,6.0,,36.0,12.0,42.0,1.0,5,0.0,10.0,5.0,4.0,4.0,18,21.0,,12.0,6.0,7,,3.0,6.0,6,20,5,2,9.0,8,6,3.0,6.0,3,3,18.0,10,0.0,2.0,5.0,,,
2020-02-24,15.0,23.0,83.0,2.0,11.0,6.0,,8,,11,27,34.0,13.0,30.0,3.0,4.0,6.0,17,6.0,2,,9,29.0,2.0,3,15.0,39.0,2,10.0,,13.0,14.0,3,11,,,6,8.0,,5.0,8,,55.0,7,15.0,30.0,17,7.0,,3,6,4.0,4,0.0,,25.0,5.0,,2,18,14,6.0,,18.0,18,3.0,31.0,12,6,3.0,,8,6,,4,31.0,25.0,3.0,5,52.0,32.0,13.0,27,88.0,2.0,22.0,8,3,5,71.0,22.0,23,0.0,,21.0,13,5.0,15.0,27.0,28.0,,9,,13.0,17.0,3.0,43.0,,9,5,43,,58.0,20.0,9.0,5.0,2.0,3,20.0,11,5.0,13.0,4.0,34,13,7,,6.0,,5,5,6,28,14.0,8.0,38,7.0,6.0,,0.0,6.0,,,4,11,,17.0,,41.0,19.0,58.0,1.0,6,0.0,19.0,9.0,13.0,10.0,20,25.0,,17.0,10.0,9,,1.0,5.0,7,25,7,4,13.0,8,9,7.0,8.0,6,4,20.0,0,12.0,3.0,5.0,,,
2020-02-25,13.0,30.0,47.0,8.0,25.0,9.0,,16,,13,44,17.0,11.0,74.0,3.0,13.0,13.0,23,7.0,7,,10,61.0,3.0,5,19.0,40.0,3,7.0,,39.0,20.0,7,13,,,12,14.0,,5.0,11,,90.0,6,18.0,46.0,27,0.0,,5,10,6.0,11,17.0,,23.0,0.0,,4,35,17,7.0,,26.0,25,5.0,29.0,8,17,7.0,,4,3,,8,39.0,26.0,2.0,5,49.0,43.0,28.0,21,73.0,6.0,28.0,12,2,6,71.0,30.0,27,11.0,,31.0,15,2.0,15.0,20.0,28.0,,12,,12.0,18.0,8.0,48.0,,10,7,36,,59.0,38.0,13.0,9.0,5.0,4,40.0,14,7.0,4.0,3.0,38,30,15,,9.0,,15,9,5,30,20.0,10.0,37,10.0,13.0,,14.0,6.0,,,5,19,,6.0,,32.0,30.0,51.0,9.0,6,7.0,33.0,8.0,13.0,4.0,28,33.0,,15.0,6.0,9,,7.0,8.0,7,41,10,3,11.0,12,16,13.0,3.0,11,4,16.0,21,23.0,4.0,9.0,,,
2020-02-26,12.0,24.0,34.0,9.0,36.0,10.0,,28,,15,41,16.0,16.0,49.0,4.0,13.0,10.0,23,10.0,7,,26,26.0,6.0,24,18.0,50.0,4,15.0,,13.0,18.0,7,15,,,15,22.0,,5.0,19,,47.0,11,34.0,55.0,28,19.0,,8,15,8.0,20,12.0,,27.0,21.0,,9,39,22,19.0,,59.0,44,6.0,45.0,31,26,11.0,,6,7,,12,49.0,36.0,3.0,5,44.0,27.0,30.0,27,56.0,9.0,29.0,16,3,8,62.0,21.0,43,7.0,,39.0,19,5.0,10.0,21.0,37.0,,6,,12.0,17.0,9.0,45.0,,15,10,30,,51.0,18.0,17.0,5.0,5.0,3,40.0,13,11.0,12.0,5.0,51,49,11,,17.0,,29,21,7,30,23.0,10.0,32,12.0,8.0,,0.0,12.0,,,7,9,,17.0,,32.0,30.0,30.0,4.0,7,8.0,28.0,8.0,16.0,11.0,32,32.0,,17.0,8.0,12,,7.0,7.0,10,43,16,4,13.0,13,21,23.0,6.0,18,5,23.0,0,12.0,1.0,11.0,,,
2020-02-27,12.0,20.0,26.0,7.0,16.0,10.0,,19,,17,37,19.0,16.0,44.0,4.0,12.0,15.0,20,5.0,11,,23,24.0,8.0,19,26.0,48.0,0,15.0,,17.0,16.0,4,16,,,15,19.0,,6.0,24,,31.0,14,27.0,53.0,48,7.0,,10,14,9.0,14,0.0,,44.0,13.0,,11,36,23,14.0,,43.0,47,6.0,52.0,8,14,7.0,,17,14,,13,40.0,40.0,3.0,5,44.0,24.0,44.0,30,47.0,9.0,31.0,13,4,11,49.0,18.0,45,20.0,,55.0,24,6.0,15.0,68.0,43.0,,7,,13.0,21.0,5.0,31.0,,12,12,25,,35.0,16.0,15.0,8.0,6.0,4,47.0,14,12.0,9.0,5.0,28,66,14,,16.0,,14,20,6,36,27.0,16.0,28,12.0,10.0,,8.0,16.0,,,9,14,,42.0,,32.0,49.0,26.0,4.0,8,4.0,20.0,7.0,4.0,28.0,49,41.0,,19.0,5.0,11,,3.0,19.0,7,31,18,8,12.0,13,19,15.0,9.0,23,4,16.0,0,23.0,4.0,11.0,,,
2020-02-28,12.0,22.0,23.0,4.0,18.0,15.0,,15,,17,33,29.0,16.0,36.0,3.0,23.0,41.0,23,9.0,13,,20,16.0,13.0,18,38.0,33.0,5,21.0,,22.0,14.0,18,18,,,12,16.0,,4.0,23,,24.0,26,29.0,32.0,28,7.0,,25,24,13.0,25,7.0,,27.0,8.0,,12,27,32,15.0,,35.0,51,20.0,41.0,10,29,7.0,,10,13,,16,30.0,56.0,4.0,7,48.0,20.0,33.0,31,42.0,13.0,35.0,12,3,22,49.0,15.0,31,4.0,,40.0,25,14.0,15.0,49.0,52.0,,8,,15.0,22.0,11.0,24.0,,19,39,19,,40.0,23.0,15.0,5.0,8.0,5,58.0,44,15.0,21.0,50.0,28,55,14,,21.0,,11,20,8,35,29.0,12.0,23,15.0,10.0,,17.0,7.0,,,6,15,,36.0,,32.0,35.0,27.0,9.0,12,4.0,21.0,9.0,7.0,19.0,42,54.0,,17.0,11.0,11,,11.0,21.0,7,17,18,9,12.0,21,21,10.0,12.0,22,4,16.0,0,25.0,13.0,22.0,,,
2020-02-29,12.0,24.0,16.0,3.0,14.0,9.0,,11,,19,32,21.0,16.0,22.0,4.0,23.0,20.0,20,15.0,9,,18,12.0,8.0,13,20.0,36.0,4,12.0,,22.0,13.0,12,19,,,16,15.0,,4.0,25,,27.0,15,20.0,32.0,24,7.0,,17,82,11.0,20,29.0,,32.0,5.0,,24,25,32,22.0,,39.0,44,11.0,26.0,9,30,2.0,,8,19,,14,27.0,43.0,4.0,7,38.0,20.0,29.0,27,41.0,12.0,28.0,16,3,12,51.0,11.0,28,4.0,,27.0,30,10.0,15.0,48.0,28.0,,14,,12.0,21.0,7.0,23.0,,24,29,14,,30.0,7.0,12.0,8.0,10.0,6,40.0,22,15.0,26.0,23.0,14,39,11,,19.0,,9,18,7,30,23.0,27.0,16,15.0,6.0,,0.0,14.0,,,5,17,,25.0,,31.0,23.0,19.0,7.0,9,8.0,19.0,8.0,13.0,30.0,35,44.0,,24.0,8.0,10,,4.0,13.0,8,16,20,8,11.0,23,16,11.0,12.0,17,3,16.0,0,0.0,7.0,13.0,,,
2020-03-01,11.0,7.0,17.0,3.0,11.0,13.0,,9,,20,27,16.0,24.0,26.0,4.0,22.0,13.0,33,4.0,13,,13,18.0,6.0,10,31.0,19.0,5,15.0,,17.0,17.0,13,17,,,9,13.0,,5.0,25,,26.0,14,19.0,60.0,18,7.0,,33,52,13.0,13,27.0,,28.0,12.0,,10,30,34,12.0,,31.0,41,12.0,22.0,9,20,3.0,,10,10,,8,27.0,44.0,4.0,7,33.0,20.0,38.0,26,40.0,13.0,21.0,16,2,11,49.0,10.0,22,13.0,,29.0,25,7.0,10.0,53.0,29.0,,14,,14.0,19.0,10.0,25.0,,11,19,9,,27.0,7.0,11.0,5.0,16.0,6,42.0,22,12.0,7.0,16.0,11,46,10,,22.0,,12,15,6,25,20.0,27.0,13,13.0,8.0,,10.0,8.0,,,5,9,,6.0,,37.0,24.0,20.0,4.0,10,0.0,18.0,9.0,4.0,11.0,31,38.0,,12.0,8.0,9,,4.0,12.0,5,14,17,8,12.0,21,19,6.0,7.0,16,4,15.0,10,0.0,4.0,12.0,,,
2020-03-02,11.0,21.0,14.0,8.0,18.0,16.0,,8,,24,24,25.0,27.0,25.0,5.0,23.0,27.0,36,9.0,12,,14,17.0,10.0,9,32.0,21.0,5,10.0,,22.0,14.0,11,20,,,7,13.0,,9.0,13,,22.0,15,19.0,48.0,23,0.0,,28,40,13.0,14,32.0,,24.0,15.0,,5,35,39,19.0,,30.0,41,12.0,25.0,38,21,7.0,,11,16,,15,25.0,43.0,8.0,23,33.0,20.0,34.0,24,40.0,24.0,27.0,36,4,14,43.0,3.0,26,11.0,,31.0,25,7.0,5.0,31.0,30.0,,10,,19.0,24.0,18.0,14.0,,14,18,12,,27.0,3.0,25.0,11.0,6.0,10,49.0,24,8.0,9.0,16.0,8,42,9,,13.0,,9,12,7,28,40.0,29.0,12,16.0,6.0,,17.0,6.0,,,9,77,,14.0,,31.0,25.0,18.0,4.0,11,16.0,20.0,7.0,16.0,16.0,37,37.0,,17.0,8.0,10,,8.0,24.0,13,15,25,12,13.0,21,26,6.0,9.0,14,4,9.0,0,23.0,6.0,17.0,,,
2020-03-03,10.0,13.0,16.0,8.0,18.0,18.0,,28,,26,22,17.0,36.0,24.0,4.0,28.0,19.0,35,28.0,12,,19,14.0,6.0,7,28.0,19.0,5,16.0,,30.0,20.0,12,20,,,32,16.0,,6.0,10,,21.0,15,18.0,38.0,27,0.0,,17,23,13.0,14,17.0,,20.0,13.0,,2,24,34,33.0,,16.0,36,12.0,19.0,20,14,11.0,,5,17,,10,23.0,45.0,17.0,13,40.0,19.0,29.0,24,42.0,23.0,22.0,25,3,12,36.0,8.0,22,21.0,,26.0,21,4.0,5.0,41.0,20.0,,11,,19.0,23.0,21.0,14.0,,18,13,15,,14.0,9.0,32.0,16.0,10.0,13,39.0,23,11.0,25.0,8.0,11,38,9,,13.0,,10,13,6,26,32.0,29.0,10,14.0,13.0,,10.0,14.0,,,10,58,,19.0,,31.0,25.0,17.0,5.0,10,0.0,22.0,11.0,7.0,26.0,42,34.0,,18.0,8.0,10,,5.0,19.0,12,15,24,10,24.0,22,28,9.0,9.0,15,3,24.0,11,0.0,9.0,13.0,,,
2020-03-04,11.0,16.0,23.0,10.0,20.0,19.0,,20,,31,23,18.0,27.0,25.0,6.0,13.0,19.0,31,15.0,10,,18,18.0,10.0,6,24.0,19.0,5,25.0,,22.0,17.0,10,19,,,24,14.0,,9.0,11,,21.0,11,19.0,38.0,31,37.0,,11,20,11.0,15,0.0,,23.0,16.0,,8,25,32,20.0,,17.0,33,10.0,21.0,23,11,20.0,,0,15,,10,37.0,56.0,22.0,8,31.0,20.0,36.0,47,59.0,23.0,24.0,17,5,10,41.0,8.0,22,15.0,,23.0,13,10.0,5.0,37.0,16.0,,12,,23.0,20.0,14.0,19.0,,16,10,7,,25.0,6.0,22.0,14.0,6.0,19,35.0,28,8.0,19.0,10.0,14,34,13,,13.0,,7,11,7,43,30.0,31.0,12,16.0,17.0,,18.0,10.0,,,8,35,,28.0,,31.0,25.0,32.0,7.0,11,5.0,24.0,8.0,4.0,21.0,39,38.0,,18.0,10.0,9,,8.0,18.0,8,19,24,8,17.0,31,33,9.0,9.0,16,3,16.0,11,0.0,6.0,20.0,,,
2020-03-05,10.0,12.0,16.0,8.0,16.0,19.0,,14,,30,25,17.0,38.0,23.0,7.0,26.0,16.0,34,33.0,15,,17,37.0,13.0,8,27.0,22.0,4,15.0,,22.0,25.0,8,22,,,18,11.0,,13.0,22,,26.0,12,25.0,36.0,33,19.0,,11,17,12.0,14,0.0,,28.0,24.0,,13,29,38,33.0,,34.0,35,10.0,33.0,35,10,8.0,,5,14,,10,40.0,48.0,18.0,8,28.0,19.0,45.0,53,52.0,28.0,25.0,19,4,10,36.0,11.0,23,7.0,,21.0,15,15.0,10.0,41.0,26.0,,11,,23.0,30.0,13.0,25.0,,30,8,13,,21.0,7.0,24.0,35.0,13.0,21,40.0,27,11.0,5.0,9.0,10,41,15,,13.0,,6,10,7,30,38.0,22.0,13,16.0,15.0,,8.0,20.0,,,9,35,,22.0,,31.0,31.0,36.0,9.0,43,0.0,23.0,11.0,10.0,42.0,43,40.0,,17.0,8.0,10,,6.0,21.0,8,23,28,8,17.0,29,36,8.0,11.0,10,4,52.0,0,23.0,16.0,24.0,,,
2020-03-06,9.0,16.0,27.0,7.0,23.0,17.0,,17,,26,27,17.0,24.0,16.0,5.0,19.0,19.0,34,22.0,36,,21,25.0,13.0,9,26.0,25.0,4,17.0,,35.0,24.0,35,26,,,11,34.0,,8.0,45,,27.0,17,22.0,40.0,42,15.0,,11,16,13.0,16,39.0,,37.0,43.0,,18,30,39,26.0,,39.0,35,12.0,35.0,29,13,5.0,,10,12,,14,41.0,33.0,14.0,7,37.0,19.0,55.0,42,58.0,20.0,25.0,13,3,12,38.0,13.0,19,19.0,,20.0,25,14.0,5.0,45.0,21.0,,18,,21.0,32.0,14.0,17.0,,35,7,13,,25.0,23.0,22.0,33.0,17.0,15,43.0,27,16.0,23.0,7.0,16,44,10,,20.0,,6,48,9,32,36.0,18.0,15,14.0,17.0,,35.0,23.0,,,7,22,,19.0,,32.0,55.0,34.0,1.0,34,9.0,23.0,10.0,13.0,15.0,43,39.0,,15.0,11.0,10,,38.0,18.0,5,22,29,7,15.0,24,30,9.0,13.0,12,5,29.0,10,12.0,7.0,29.0,,,
2020-03-07,8.0,7.0,17.0,6.0,16.0,16.0,,19,,26,27,14.0,38.0,26.0,6.0,19.0,14.0,31,23.0,32,,19,14.0,15.0,8,18.0,26.0,8,6.0,,26.0,24.0,19,26,,,11,27.0,,9.0,34,,27.0,16,18.0,39.0,32,7.0,,8,14,13.0,23,32.0,,37.0,15.0,,7,26,36,16.0,,40.0,33,9.0,32.0,17,11,5.0,,8,13,,13,34.0,53.0,12.0,6,32.0,26.0,40.0,48,70.0,17.0,20.0,16,3,8,39.0,10.0,22,8.0,,31.0,30,9.0,5.0,35.0,20.0,,12,,21.0,77.0,9.0,48.0,,24,7,17,,25.0,14.0,16.0,14.0,17.0,12,40.0,27,17.0,23.0,6.0,15,37,13,,21.0,,39,26,12,34,31.0,19.0,18,18.0,13.0,,11.0,24.0,,,8,17,,39.0,,31.0,44.0,34.0,1.0,24,9.0,23.0,8.0,10.0,24.0,35,37.0,,18.0,7.0,10,,17.0,21.0,6,18,31,6,17.0,26,27,8.0,12.0,18,6,50.0,0,25.0,11.0,22.0,,,
2020-03-08,8.0,15.0,33.0,8.0,20.0,17.0,,18,,28,34,16.0,27.0,35.0,18.0,22.0,7.0,36,27.0,24,,13,18.0,13.0,8,34.0,52.0,6,18.0,,17.0,27.0,15,27,,,10,15.0,,5.0,37,,28.0,15,29.0,47.0,40,7.0,,12,15,18.0,18,27.0,,34.0,25.0,,15,30,42,19.0,,34.0,42,9.0,37.0,18,11,8.0,,12,9,,18,39.0,43.0,12.0,6,34.0,27.0,39.0,46,74.0,17.0,25.0,19,2,9,46.0,13.0,21,8.0,,39.0,30,7.0,5.0,68.0,30.0,,12,,21.0,47.0,15.0,27.0,,19,7,30,,25.0,13.0,18.0,16.0,17.0,13,49.0,23,14.0,13.0,6.0,18,45,13,,19.0,,22,31,15,39,42.0,33.0,26,17.0,10.0,,6.0,14.0,,,12,15,,11.0,,42.0,53.0,44.0,4.0,24,9.0,26.0,11.0,4.0,20.0,42,42.0,,18.0,6.0,10,,12.0,24.0,10,16,30,5,18.0,27,34,10.0,13.0,17,6,30.0,10,10.0,7.0,18.0,,,
2020-03-09,8.0,21.0,100.0,9.0,32.0,23.0,,23,,31,37,16.0,38.0,35.0,15.0,26.0,9.0,38,26.0,22,,16,37.0,23.0,10,89.0,49.0,25,19.0,,39.0,22.0,19,31,,,12,25.0,,9.0,63,,31.0,24,54.0,50.0,47,19.0,,18,16,25.0,24,27.0,,30.0,26.0,,15,42,43,23.0,,49.0,46,9.0,55.0,31,16,8.0,,19,10,,19,49.0,49.0,15.0,8,37.0,27.0,57.0,44,81.0,27.0,25.0,25,3,10,43.0,48.0,25,15.0,,41.0,36,4.0,20.0,72.0,40.0,,19,,22.0,56.0,12.0,47.0,,21,7,41,,38.0,32.0,22.0,26.0,29.0,13,53.0,25,25.0,19.0,9.0,44,53,18,,26.0,,27,29,27,57,59.0,47.0,47,17.0,23.0,,15.0,7.0,,,16,15,,22.0,,41.0,84.0,49.0,5.0,30,4.0,49.0,17.0,25.0,21.0,45,43.0,,18.0,9.0,11,,16.0,17.0,18,20,36,11,20.0,29,43,12.0,15.0,17,6,30.0,28,23.0,13.0,24.0,,,
2020-03-10,8.0,16.0,86.0,8.0,45.0,28.0,,32,,36,68,18.0,45.0,25.0,15.0,42.0,19.0,47,23.0,19,,19,50.0,48.0,11,100.0,45.0,31,13.0,,43.0,33.0,14,35,,,16,21.0,,32.0,53,,45.0,21,90.0,83.0,80,15.0,,17,17,20.0,27,17.0,,45.0,45.0,,18,48,44,33.0,,67.0,51,13.0,56.0,28,20,8.0,,23,14,,22,63.0,42.0,17.0,10,42.0,22.0,68.0,49,77.0,83.0,29.0,22,3,12,42.0,47.0,24,7.0,,49.0,44,11.0,5.0,45.0,28.0,,18,,24.0,58.0,15.0,53.0,,29,9,83,,96.0,32.0,29.0,26.0,35.0,13,60.0,27,32.0,24.0,9.0,75,55,15,,84.0,,48,33,31,66,74.0,40.0,60,19.0,32.0,,44.0,28.0,,,12,18,,17.0,,37.0,62.0,60.0,19.0,25,8.0,70.0,16.0,13.0,20.0,62,49.0,,19.0,8.0,11,,14.0,18.0,22,54,44,10,24.0,32,52,20.0,13.0,19,6,40.0,0,23.0,10.0,24.0,,,
2020-03-11,8.0,26.0,99.0,8.0,55.0,36.0,,45,,40,83,29.0,60.0,41.0,11.0,43.0,21.0,54,31.0,20,,87,53.0,24.0,16,72.0,66.0,14,15.0,,30.0,27.0,11,51,,,19,29.0,,32.0,52,,64.0,41,82.0,76.0,100,19.0,,19,19,19.0,63,46.0,,62.0,24.0,,24,58,46,36.0,,61.0,58,29.0,72.0,40,28,11.0,,62,11,,55,86.0,75.0,20.0,11,37.0,33.0,76.0,52,81.0,100.0,26.0,29,5,15,41.0,66.0,34,11.0,,72.0,50,9.0,20.0,45.0,47.0,,23,,28.0,62.0,16.0,72.0,,40,15,55,,49.0,88.0,28.0,26.0,25.0,15,63.0,28,39.0,25.0,11.0,77,90,14,,100.0,,70,50,31,87,98.0,57.0,87,23.0,23.0,,35.0,34.0,,,11,23,,39.0,,41.0,69.0,67.0,7.0,31,23.0,73.0,29.0,16.0,15.0,82,55.0,,19.0,14.0,12,,6.0,31.0,19,100,54,13,35.0,36,58,27.0,14.0,22,6,32.0,10,34.0,17.0,24.0,,,
